date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-11-07,312,159032532.35390107489207155,0,0,18.35462623,23.6599988063072,0.0001534868356360767,0.997797935264577,,-0.42076169375326494,159383505.15,502,499,8683560.38256395,8664438.620467589670780872199,20778.20222574,20732.44727935321025717961198,2768.30292143,2762.20693918975052909318511,10368322.910642668471852771,10345491.19239566389483340582,,0.006805128361687417,0.007045450744194866
2018-11-08,322,158522825.1465458194408856,368000,367655.172860310272,37.46858039,23.448701724324657,0.00015593905048017165,0.999062969729104,,-0.010889552956752159,158671505.15,469,483,4234788.281465351,4230820.156654782315856632276,11848.80325897,11837.70057164245393325806288,1400,1398.6881576207456,5722971.974082273947864886,5717609.376103069418816526482,,0.006790236742776012,0.00690820109403089
2018-11-09,261,157631880.95364300823766505,0,0,47.51100611,23.30207295680723,0.0001576638008643128,0.998229241131847,,0.6824299456896445,157911504.15,351,363,3323682.5964656635,3317797.156033046137462611835,11482.92719034,11462.59369518535023320475798,988.73900001,986.98818165744356334431847,4168302.570093731661460672,4160921.5113525932442367038,,0.006633989067460826,0.006867922531039971
2018-11-10,204,157759026.82071731192018865,0,0,63.09664926,23.405990496218266,0.00015725117034808957,0.999034412786431,,-1.3446561187141675,157911504.15,288,292,2502692.3934305166,2500275.8256559236959951938,10364.35619062,10354.34850080546261878547722,1400,1398.6481779010034,3026392.007662243458831254,3023469.762236397381472153833,,0.005334496671633309,0.006855501263127711
2018-11-11,203,157636137.9456312735322875,0,0,142.09182176,23.4777416909901,0.00015757800772504992,0.99832194837525,,-0.23945684192433406,157901104.15,289,289,1111261.0295889108,1109396.276212687770407477178,4495.61200432,4488.06813529190521998108,998.73,997.0540795008134325,1299231.869248540342826101,1297051.691099420850142255739,,0.004881929228090958,0.006854790032944444
2018-11-12,230,157638353.57985517459536275,0,0,41.76662612,23.451785800350894,0.0001579481578599843,0.998335980159485,,-1.6147825453008258,157901104.15,331,336,3780556.841877467,3774265.920284388165289487824,14139.39948779,14115.87124650934981151018815,860.1551029,858.7237877428541785860065,4750838.227897146642117328,4742932.738826848666938088356,,0.004108090928901628,0.0068545188374497055
2018-11-13,283,157551853.08534586175926665,672200,671682.2328184460382,34.3029834,23.414884565318136,0.00015941921310702617,0.999229742366031,,-0.8883012347559835,157673302.15,442,445,4596489.474942543,4592948.993835010345716599957,13619.73093823,13609.24023650222457171126513,1000,999.229742366031,6060780.267514216841071762,6056111.905245355337534688051,,0.003959444069797856,0.006282574430798614
2018-11-14,622,155209813.4836898607156418,10000,9843.13566290252,15.22824645,22.79023793121,0.00017658197820723172,0.984313566290252,,-2.899890457871348,157683302.15,1050,1073,10354659.197141752,10192231.5220587554598964198,12569.45223906,12372.28235974414173925164312,1491.74,1468.33991937782051848,13487022.252512569076234515,13275458.97200663451008599951,,0.004641531370748932,0.005976755035666343
2018-11-15,574,158019841.2229187539587078,1490000,1488818.75249913428,13.92964674,22.853531905809692,0.00018040918700600026,0.999207216442372,,-0.49308935873555215,158145216.15,961,989,11353139.033329442,11344138.45137635377210548392,14379.37680631,14367.97707280902000952096732,1852,1850.531764851272944,14221203.661443370838446744,14209929.32501089942325998368,,0.005215131142014103,0.0062730930426579444
2018-11-16,484,158156520.77195604717277999,588741.88,587521.37838689702644612,16.65040818,22.59082584940057,0.00018157277755456,0.997926932575099,,-0.941253662384037,158485071.01,700,709,9518389.537994765,9498657.274706029573422231357,14365.87060608,14336.08918769619276624600192,306.53792313936395,305.9024493564069281144264683,10185402.259713939512461817,10164287.23407981350946382371,,0.005178743255121076,0.006224284774753981
2018-11-17,271,159169511.53977162630379486,918040,916752.15727989914344,78.14828224,22.723174476423036,0.0001815270714514593,0.998597182344886,,-0.5431021361571667,159393111.01,421,425,2039623.9871558244,2036762.766616848199161064454,5966.2571804,5957.8876094923842067194344,904.97,903.70049210665148342,2535659.301670885983739102,2532102.234035148028721230264,,0.005149659424048336,0.006225047306921296
2018-11-18,201,159116016.82369721020063637,0,0,54.64086908,22.643821270710575,0.00017969287885376587,0.998261567362937,,0.297187861777593,159393111.01,285,297,2917104.2426952207,2912033.053474004381923912215,12313.4925688,12292.0863914421653620425656,1220,1217.87911218278314,3657107.292934121095808403,3650749.658258843302445084619,,0.004889489608382615,0.006186448009908478
2018-11-19,713,159393488.0604966146324088,269105,268652.0685760331724,6.88294417,21.90235903953163,0.00020832120781725302,0.99831689703288,,-0.4548336182964462,159662216.01,1361,1376,23196790.78773361,23157748.2003311136789088511,18600.48856237,18569.1820248807934298207256,1000,998.31689703288,25594272.261814269613577645,25551194.46622913290291667681,,0.004680956491404398,0.006141819714707364
2018-11-20,888,163078276.16642360510871418,4017278,4002521.971880440122604,4.61919231,21.343307022783126,0.00023076312254307265,0.996326859102218,,-0.48616129524279406,163679494.01,1851,1879,35434656.78948451,35304500.30243218582516161764,20708.29148435,20632.2270119756432955972883,1100,1095.9595450124398,38910879.699097248613702438,38767954.55550581914791457697,,0.004684852135542467,0.006146836697046169
